Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2019,08,AHMEDABAD,CHANDIGARH,4186.00,4520.00,11.79,24.16,0.00,0.00
2019,09,AHMEDABAD,CHANDIGARH,3836.00,3879.00,18.23,31.30,0.00,0.00
2019,10,AHMEDABAD,CHANDIGARH,7027.00,5460.00,22.35,32.78,0.00,0.00
2019,11,AHMEDABAD,CHANDIGARH,8650.00,12646.00,28.42,67.42,0.00,0.45
2019,12,AHMEDABAD,CHANDIGARH,10223.00,11657.00,7.19,31.37,0.04,0.06
2020,01,AHMEDABAD,CHANDIGARH,10620.00,11746.00,10.45,27.37,0.13,0.05
2020,02,AHMEDABAD,CHANDIGARH,12041.00,11165.00,6.25,31.95,0.44,0.03
2020,03,AHMEDABAD,CHANDIGARH,7966.00,7939.00,10.73,14.89,0.00,0.00
2020,06,AHMEDABAD,CHANDIGARH,1668.00,1456.00,12.55,7.30,0.00,0.00
2020,07,AHMEDABAD,CHANDIGARH,2168.00,1696.00,32.26,13.17,0.08,0.00
2020,08,AHMEDABAD,CHANDIGARH,1922.00,1823.00,24.08,23.63,0.00,0.00
2020,09,AHMEDABAD,CHANDIGARH,2176.00,2026.00,26.09,26.37,0.09,0.32
2020,10,AHMEDABAD,CHANDIGARH,4842.00,3674.00,63.73,54.19,0.00,0.22
2020,11,AHMEDABAD,CHANDIGARH,6894.00,6849.00,80.67,22.25,0.00,0.79
2020,12,AHMEDABAD,CHANDIGARH,6136.00,6238.00,51.99,27.55,0.00,0.81
2021,01,AHMEDABAD,CHANDIGARH,8655.00,8722.00,0.02,19.44,0.00,0.82
2021,02,AHMEDABAD,CHANDIGARH,10478.00,9233.00,1.66,43.27,0.00,0.83
2021,03,AHMEDABAD,CHANDIGARH,11397.00,10006.00,13.51,24.48,0.00,0.25
2021,04,AHMEDABAD,CHANDIGARH,6663.00,5849.00,43.15,50.41,0.00,0.01
2021,06,AHMEDABAD,CHANDIGARH,5569.00,4945.00,43.26,70.26,0.03,0.00
2021,07,AHMEDABAD,CHANDIGARH,7712.00,7141.00,83.03,33.68,0.00,0.00
2021,08,AHMEDABAD,CHANDIGARH,7884.00,7808.00,71.31,37.50,0.32,0.00
2021,09,AHMEDABAD,CHANDIGARH,7202.00,7626.00,29.57,55.91,0.00,0.00
2021,10,AHMEDABAD,CHANDIGARH,9179.00,7763.00,32.05,58.40,0.09,0.00
2021,11,AHMEDABAD,CHANDIGARH,13604.00,12346.00,29.55,69.89,0.00,0.00
2021,12,AHMEDABAD,CHANDIGARH,13356.00,12109.00,33.51,46.08,0.18,0.04
2022,01,AHMEDABAD,CHANDIGARH,7081.00,6137.00,24.71,39.36,0.00,0.00
2022,02,AHMEDABAD,CHANDIGARH,7023.00,6408.00,24.33,27.24,0.00,0.00
2022,03,AHMEDABAD,CHANDIGARH,9533.00,9007.00,22.43,32.77,0.00,0.00
2022,04,AHMEDABAD,CHANDIGARH,4799.00,4218.00,11.60,10.74,0.00,0.00
2022,05,AHMEDABAD,CHANDIGARH,5800.00,5305.00,17.84,10.48,0.00,0.00
2022,06,AHMEDABAD,CHANDIGARH,8251.00,8152.00,20.63,24.41,0.00,0.00
2022,07,AHMEDABAD,CHANDIGARH,5834.00,5396.00,34.48,27.47,0.94,0.00
2022,08,AHMEDABAD,CHANDIGARH,6242.00,5393.00,21.06,25.74,0.00,0.00
2022,09,AHMEDABAD,CHANDIGARH,7160.00,6431.00,24.16,3.39,0.00,0.00
2022,10,AHMEDABAD,CHANDIGARH,12871.00,9423.00,35.53,2.11,0.08,0.00
2022,11,AHMEDABAD,CHANDIGARH,9341.00,10153.00,24.38,2.81,0.00,0.00
2022,12,AHMEDABAD,CHANDIGARH,13828.00,14275.00,27.63,3.68,0.07,0.00
2023,01,AHMEDABAD,CHANDIGARH,12612.00,12085.00,19.23,14.25,0.00,0.00
2023,02,AHMEDABAD,CHANDIGARH,11503.00,9783.00,36.83,0.12,0.00,0.00
2023,03,AHMEDABAD,CHANDIGARH,10763.00,10770.00,59.88,0.10,0.00,0.00
2023,04,AHMEDABAD,CHANDIGARH,11441.00,10516.00,37.03,3.00,0.00,0.00
2023,05,AHMEDABAD,CHANDIGARH,11645.00,10435.00,27.82,0.80,0.00,0.00
2023,06,AHMEDABAD,CHANDIGARH,10793.00,10625.00,21.60,2.10,0.00,0.00
2023,07,AHMEDABAD,CHANDIGARH,9099.00,8198.00,25.86,0.01,0.00,0.00
2023,08,AHMEDABAD,CHANDIGARH,9294.00,8295.00,23.74,0.00,0.04,0.00
2023,09,AHMEDABAD,CHANDIGARH,9883.00,8453.00,27.95,0.01,0.02,0.00
2023,10,AHMEDABAD,CHANDIGARH,9967.00,9346.00,18.09,0.01,0.00,0.00
2023,11,AHMEDABAD,CHANDIGARH,9510.00,8177.00,24.68,0.00,0.00,0.00
2023,12,AHMEDABAD,CHANDIGARH,8609.00,8652.00,12.63,9.80,0.38,0.00
2024,01,AHMEDABAD,CHANDIGARH,4716.00,4535.00,9.24,3.82,0.29,0.00
2024,02,AHMEDABAD,CHANDIGARH,7206.00,6218.00,22.64,9.05,0.66,0.00
2024,03,AHMEDABAD,CHANDIGARH,7495.00,6812.00,23.34,3.94,1.59,0.00
2024,04,AHMEDABAD,CHANDIGARH,9413.00,8341.00,30.53,15.40,0.84,0.00
2024,06,AHMEDABAD,CHANDIGARH,8825.00,8727.00,47.66,14.68,0.83,0.00
2024,07,AHMEDABAD,CHANDIGARH,7544.00,7526.00,38.29,15.39,1.80,0.00
2024,08,AHMEDABAD,CHANDIGARH,7565.00,7014.00,34.94,15.93,1.34,0.00
2024,09,AHMEDABAD,CHANDIGARH,7343.00,6640.00,27.71,19.23,0.80,0.00
2024,10,AHMEDABAD,CHANDIGARH,9451.00,7397.00,33.41,25.49,0.85,0.00
2024,11,AHMEDABAD,CHANDIGARH,10042.00,10206.00,25.89,19.37,1.91,0.00
2024,12,AHMEDABAD,CHANDIGARH,10765.00,11237.00,32.47,24.76,1.25,0.00
2025,01,AHMEDABAD,CHANDIGARH,9639.00,9555.00,30.68,24.50,0.89,0.00
2025,02,AHMEDABAD,CHANDIGARH,10048.00,9458.00,27.22,15.82,0.99,0.35
2025,03,AHMEDABAD,CHANDIGARH,11517.00,10949.00,37.86,20.66,0.86,1.03
2015,04,AHMEDABAD,CHENNAI,12616.00,14905.00,,,,
2015,05,AHMEDABAD,CHENNAI,16090.00,14762.00,,,,
2015,06,AHMEDABAD,CHENNAI,13855.00,12988.00,,,,
2015,07,AHMEDABAD,CHENNAI,14157.00,13514.00,,,,
2015,08,AHMEDABAD,CHENNAI,12809.00,13063.00,,,,
2015,09,AHMEDABAD,CHENNAI,12636.00,13147.00,,,,
2015,10,AHMEDABAD,CHENNAI,16672.00,15771.00,,,,
2015,11,AHMEDABAD,CHENNAI,12151.00,12541.00,,,,
2015,12,AHMEDABAD,CHENNAI,9302.00,9246.00,,,,
2016,01,AHMEDABAD,CHENNAI,12666.00,12260.00,,,,
2016,02,AHMEDABAD,CHENNAI,12121.00,11551.00,,,,
2016,03,AHMEDABAD,CHENNAI,12079.00,12219.00,,,,
2016,04,AHMEDABAD,CHENNAI,12779.00,13207.00,,,,
2016,05,AHMEDABAD,CHENNAI,13939.00,13997.00,,,,
2016,06,AHMEDABAD,CHENNAI,12596.00,12319.00,,,,
2016,07,AHMEDABAD,CHENNAI,14057.00,13683.00,,,,
2016,08,AHMEDABAD,CHENNAI,13234.00,13644.00,,,,
2016,09,AHMEDABAD,CHENNAI,12454.00,13523.00,,,,
2016,10,AHMEDABAD,CHENNAI,12661.00,12479.00,,,,
2016,11,AHMEDABAD,CHENNAI,14665.00,18906.00,,,,
2016,12,AHMEDABAD,CHENNAI,20286.00,21170.00,,,,
2017,01,AHMEDABAD,CHENNAI,21825.00,22674.00,,,,
2017,02,AHMEDABAD,CHENNAI,18944.00,18272.00,,,,
2017,03,AHMEDABAD,CHENNAI,17259.00,17356.00,,,,
2017,04,AHMEDABAD,CHENNAI,16614.00,18328.00,,,,
2017,05,AHMEDABAD,CHENNAI,19977.00,17955.00,,,,
2017,06,AHMEDABAD,CHENNAI,17530.00,16798.00,,,,
2017,07,AHMEDABAD,CHENNAI,18656.00,17895.00,,,,
2017,08,AHMEDABAD,CHENNAI,18231.00,17727.00,,,,
2017,09,AHMEDABAD,CHENNAI,18945.00,19588.00,,,,
2017,10,AHMEDABAD,CHENNAI,21051.00,19559.00,,,,
2017,11,AHMEDABAD,CHENNAI,19704.00,20751.00,,,,
2017,12,AHMEDABAD,CHENNAI,21281.00,20484.00,,,,
2018,01,AHMEDABAD,CHENNAI,21907.00,21460.00,,,,
2018,02,AHMEDABAD,CHENNAI,20187.00,19809.00,,,,
2018,03,AHMEDABAD,CHENNAI,21210.00,22106.00,192.41,231.17,0.07,0.00
2018,04,AHMEDABAD,CHENNAI,20380.00,20873.00,166.13,237.33,0.00,0.03
2018,05,AHMEDABAD,CHENNAI,21828.00,20021.00,184.89,217.22,0.00,0.00
2018,06,AHMEDABAD,CHENNAI,23216.00,22374.00,242.15,270.01,0.14,0.05
2018,07,AHMEDABAD,CHENNAI,25126.00,24860.00,227.87,280.88,0.54,0.17
2018,08,AHMEDABAD,CHENNAI,24205.00,24565.00,199.13,307.71,0.51,0.66
2018,09,AHMEDABAD,CHENNAI,25545.00,26351.00,213.83,235.17,0.48,1.06
2018,10,AHMEDABAD,CHENNAI,23796.00,22763.00,192.67,199.40,0.51,1.04
2018,11,AHMEDABAD,CHENNAI,24087.00,23051.00,216.71,137.29,0.41,0.05
2018,12,AHMEDABAD,CHENNAI,27423.00,25976.00,282.37,155.84,0.38,0.13
2019,01,AHMEDABAD,CHENNAI,30877.00,28119.00,218.20,132.71,0.33,0.00
2019,02,AHMEDABAD,CHENNAI,29365.00,26207.00,206.03,200.99,0.32,0.00
2019,03,AHMEDABAD,CHENNAI,24588.00,22083.00,248.86,335.04,0.37,0.00
2019,04,AHMEDABAD,CHENNAI,21286.00,21110.00,224.14,241.54,0.34,0.15
2019,05,AHMEDABAD,CHENNAI,22216.00,21135.00,237.22,177.70,0.40,0.00
2019,06,AHMEDABAD,CHENNAI,24116.00,23136.00,230.35,142.81,0.26,0.08
2019,07,AHMEDABAD,CHENNAI,26585.00,24799.00,256.91,205.44,0.00,0.00
2019,08,AHMEDABAD,CHENNAI,26662.00,26255.00,210.80,198.85,0.31,0.00
2019,09,AHMEDABAD,CHENNAI,25540.00,26378.00,198.75,155.66,0.36,0.74
2019,10,AHMEDABAD,CHENNAI,27559.00,24427.00,233.44,163.54,0.32,3.13
2019,11,AHMEDABAD,CHENNAI,31922.00,33040.00,312.82,181.01,0.43,5.23
2019,12,AHMEDABAD,CHENNAI,34103.00,33019.00,322.66,191.15,0.30,7.91
2020,01,AHMEDABAD,CHENNAI,34793.00,33004.00,207.39,192.14,0.57,7.19
2020,02,AHMEDABAD,CHENNAI,30455.00,29479.00,224.06,201.79,0.19,5.97
2020,03,AHMEDABAD,CHENNAI,17740.00,18635.00,209.21,186.75,0.00,0.00
2020,05,AHMEDABAD,CHENNAI,0.00,0.00,0.93,0.00,0.00,0.00
2020,06,AHMEDABAD,CHENNAI,0.00,156.00,0.00,1.60,0.00,0.00
2020,07,AHMEDABAD,CHENNAI,0.00,1710.00,0.00,16.13,0.00,1.08
2020,08,AHMEDABAD,CHENNAI,0.00,1448.00,0.00,24.90,0.00,1.92
2020,09,AHMEDABAD,CHENNAI,3864.00,4038.00,87.72,110.95,0.21,4.00
2020,10,AHMEDABAD,CHENNAI,9546.00,7507.00,296.32,209.59,0.97,7.01
2020,11,AHMEDABAD,CHENNAI,11427.00,15494.00,365.93,196.26,1.33,5.18
2020,12,AHMEDABAD,CHENNAI,14166.00,10471.00,257.56,197.21,5.90,7.21
2021,01,AHMEDABAD,CHENNAI,13161.00,12200.00,119.17,155.85,0.00,6.80
2021,02,AHMEDABAD,CHENNAI,11283.00,11907.00,48.56,240.84,0.00,6.22
2021,03,AHMEDABAD,CHENNAI,12038.00,11687.00,54.37,258.80,0.00,5.06
2021,04,AHMEDABAD,CHENNAI,7217.00,11001.00,131.03,220.79,0.00,5.70
2021,06,AHMEDABAD,CHENNAI,4148.00,3428.00,89.65,124.52,1.21,3.28
2021,07,AHMEDABAD,CHENNAI,6931.00,6493.00,158.39,146.14,1.65,8.80
2021,08,AHMEDABAD,CHENNAI,8892.00,8603.00,160.07,108.28,1.84,10.25
2021,09,AHMEDABAD,CHENNAI,10110.00,10729.00,168.99,131.77,2.10,9.09
2021,10,AHMEDABAD,CHENNAI,12796.00,12367.00,140.50,137.08,1.63,8.49
2021,11,AHMEDABAD,CHENNAI,15386.00,18096.00,138.40,98.83,1.29,8.78
2021,12,AHMEDABAD,CHENNAI,15580.00,14627.00,170.09,116.92,1.61,9.61
2022,01,AHMEDABAD,CHENNAI,9099.00,8786.00,131.94,82.57,1.67,8.37
2022,02,AHMEDABAD,CHENNAI,8730.00,8324.00,104.80,113.16,1.23,10.02
2022,03,AHMEDABAD,CHENNAI,10669.00,10003.00,115.07,148.09,1.16,8.15
2022,04,AHMEDABAD,CHENNAI,10802.00,10630.00,132.49,126.61,1.32,10.34
2022,05,AHMEDABAD,CHENNAI,14941.00,13123.00,131.79,145.52,1.36,8.98
2022,06,AHMEDABAD,CHENNAI,12406.00,12550.00,149.78,141.35,1.26,9.24
2022,07,AHMEDABAD,CHENNAI,12369.00,12116.00,154.18,213.44,1.41,9.49
2022,08,AHMEDABAD,CHENNAI,12203.00,11785.00,137.30,193.69,1.31,7.05
2022,09,AHMEDABAD,CHENNAI,9659.00,10680.00,132.02,152.02,1.00,6.98
2022,10,AHMEDABAD,CHENNAI,11868.00,10445.00,96.20,139.19,1.08,7.27
2022,11,AHMEDABAD,CHENNAI,13442.00,14380.00,133.50,154.49,1.04,7.47
2022,12,AHMEDABAD,CHENNAI,13712.00,12980.00,125.45,120.91,0.94,7.54
2023,01,AHMEDABAD,CHENNAI,14699.00,13454.00,130.93,94.98,1.00,7.82
2023,02,AHMEDABAD,CHENNAI,13322.00,12266.00,124.61,121.64,0.93,8.98
2023,03,AHMEDABAD,CHENNAI,13226.00,12539.00,133.23,177.12,1.37,9.97
2023,04,AHMEDABAD,CHENNAI,13559.00,14727.00,107.18,125.54,1.11,9.80
2023,05,AHMEDABAD,CHENNAI,15038.00,13417.00,116.97,193.19,0.74,9.48
2023,06,AHMEDABAD,CHENNAI,13779.00,13470.00,135.62,196.64,0.75,9.18
2023,07,AHMEDABAD,CHENNAI,13985.00,12754.00,125.24,211.34,1.07,9.32
2023,08,AHMEDABAD,CHENNAI,14302.00,14636.00,135.39,179.68,0.96,9.51
2023,09,AHMEDABAD,CHENNAI,14564.00,14273.00,122.13,188.16,0.69,8.35
2023,10,AHMEDABAD,CHENNAI,14935.00,14184.00,96.63,167.32,0.72,8.73
2023,11,AHMEDABAD,CHENNAI,18378.00,18567.00,152.92,200.64,1.29,11.36
2023,12,AHMEDABAD,CHENNAI,20432.00,20799.00,146.16,191.05,1.19,8.78
2024,01,AHMEDABAD,CHENNAI,19301.00,19523.00,200.47,135.79,0.98,10.42
2024,02,AHMEDABAD,CHENNAI,19138.00,18379.00,168.28,196.41,0.85,11.80
2024,03,AHMEDABAD,CHENNAI,20987.00,20958.00,174.65,271.88,1.08,9.33
2024,04,AHMEDABAD,CHENNAI,16678.00,18270.00,185.63,164.57,2.44,9.05
2024,06,AHMEDABAD,CHENNAI,16908.00,16540.00,193.67,159.76,0.82,8.73
2024,07,AHMEDABAD,CHENNAI,18631.00,17979.00,199.30,154.84,0.78,10.30
2024,08,AHMEDABAD,CHENNAI,17553.00,18102.00,201.90,130.28,0.74,9.71
2024,09,AHMEDABAD,CHENNAI,16814.00,17855.00,202.17,133.62,0.87,8.50
2024,10,AHMEDABAD,CHENNAI,20446.00,20260.00,262.00,173.55,1.76,9.35
2024,11,AHMEDABAD,CHENNAI,17826.00,18682.00,142.50,117.91,1.32,10.17
2024,12,AHMEDABAD,CHENNAI,22229.00,21912.00,173.94,192.89,1.60,11.02
2025,01,AHMEDABAD,CHENNAI,21698.00,20800.00,146.33,132.06,1.45,8.71
2025,02,AHMEDABAD,CHENNAI,18714.00,18500.00,137.45,168.55,1.25,6.07
2025,03,AHMEDABAD,CHENNAI,17867.00,18125.00,203.13,218.46,1.63,6.07
2015,04,AHMEDABAD,COIMBATORE,540.00,498.00,,,,
2015,05,AHMEDABAD,COIMBATORE,946.00,1204.00,,,,
2015,06,AHMEDABAD,COIMBATORE,790.00,1245.00,,,,
2015,10,AHMEDABAD,COIMBATORE,199.00,325.00,,,,
2015,11,AHMEDABAD,COIMBATORE,779.00,809.00,,,,
2015,12,AHMEDABAD,COIMBATORE,987.00,887.00,,,,
2016,01,AHMEDABAD,COIMBATORE,1188.00,1289.00,,,,
2016,02,AHMEDABAD,COIMBATORE,817.00,989.00,,,,
2016,03,AHMEDABAD,COIMBATORE,1004.00,1024.00,,,,
2016,04,AHMEDABAD,COIMBATORE,831.00,408.00,,,,
2016,05,AHMEDABAD,COIMBATORE,752.00,0.00,,,,
2016,06,AHMEDABAD,COIMBATORE,917.00,0.00,,,,
2016,07,AHMEDABAD,COIMBATORE,830.00,0.00,,,,
2016,08,AHMEDABAD,COIMBATORE,764.00,0.00,,,,
2016,09,AHMEDABAD,COIMBATORE,531.00,0.00,,,,
2016,10,AHMEDABAD,COIMBATORE,834.00,0.00,,,,
2016,11,AHMEDABAD,COIMBATORE,962.00,0.00,,,,
2016,12,AHMEDABAD,COIMBATORE,1130.00,0.00,,,,
2017,01,AHMEDABAD,COIMBATORE,1146.00,0.00,,,,
2017,02,AHMEDABAD,COIMBATORE,944.00,0.00,,,,
2017,03,AHMEDABAD,COIMBATORE,950.00,205.00,,,,
2017,04,AHMEDABAD,COIMBATORE,982.00,776.00,,,,
2017,05,AHMEDABAD,COIMBATORE,775.00,896.00,,,,
2017,06,AHMEDABAD,COIMBATORE,675.00,798.00,,,,
2017,07,AHMEDABAD,COIMBATORE,711.00,644.00,,,,
2017,08,AHMEDABAD,COIMBATORE,758.00,826.00,,,,
2017,09,AHMEDABAD,COIMBATORE,566.00,723.00,,,,
2017,10,AHMEDABAD,COIMBATORE,813.00,905.00,,,,
2017,11,AHMEDABAD,COIMBATORE,799.00,973.00,,,,
2017,12,AHMEDABAD,COIMBATORE,878.00,1041.00,,,,
2018,01,AHMEDABAD,COIMBATORE,810.00,792.00,,,,
2018,02,AHMEDABAD,COIMBATORE,701.00,866.00,,,,
2018,03,AHMEDABAD,COIMBATORE,676.00,61.00,0.21,0.00,0.00,0.00
2018,04,AHMEDABAD,COIMBATORE,793.00,330.00,0.00,0.00,0.00,0.00
2018,05,AHMEDABAD,COIMBATORE,879.00,888.00,0.00,0.00,0.00,0.00
2018,06,AHMEDABAD,COIMBATORE,590.00,631.00,0.00,0.00,0.00,0.00
2018,07,AHMEDABAD,COIMBATORE,708.00,732.00,0.00,0.00,0.00,0.00
2018,08,AHMEDABAD,COIMBATORE,791.00,755.00,0.53,0.00,0.00,0.00
2018,09,AHMEDABAD,COIMBATORE,559.00,500.00,0.15,0.00,0.00,0.00
2018,10,AHMEDABAD,COIMBATORE,935.00,874.00,0.00,0.00,0.00,0.00
2018,11,AHMEDABAD,COIMBATORE,1126.00,1043.00,0.00,0.00,0.00,0.00
2018,12,AHMEDABAD,COIMBATORE,1093.00,1050.00,0.00,0.00,0.00,0.00
2019,01,AHMEDABAD,COIMBATORE,915.00,928.00,0.00,0.00,0.00,0.00
2019,02,AHMEDABAD,COIMBATORE,1024.00,963.00,0.00,0.00,0.00,0.00
2019,03,AHMEDABAD,COIMBATORE,485.00,555.00,0.00,0.00,0.00,0.00
2019,04,AHMEDABAD,COIMBATORE,137.00,106.00,0.01,0.00,0.00,0.00
2019,05,AHMEDABAD,COIMBATORE,86.00,67.00,0.00,0.00,0.00,0.00
2019,06,AHMEDABAD,COIMBATORE,89.00,73.00,0.00,0.25,0.00,0.00
2019,07,AHMEDABAD,COIMBATORE,15.00,61.00,0.00,0.00,0.00,0.00
2019,08,AHMEDABAD,COIMBATORE,22.00,37.00,0.00,1.15,0.00,0.00
2019,10,AHMEDABAD,COIMBATORE,53.00,93.00,0.00,0.00,0.00,0.00
2019,11,AHMEDABAD,COIMBATORE,1057.00,806.00,0.00,0.00,0.00,0.00
2019,12,AHMEDABAD,COIMBATORE,1185.00,1525.00,0.00,0.00,0.00,0.00
2020,01,AHMEDABAD,COIMBATORE,904.00,1036.00,0.00,0.00,0.00,0.00
2020,02,AHMEDABAD,COIMBATORE,929.00,1094.00,0.00,0.00,0.00,0.00
2020,03,AHMEDABAD,COIMBATORE,682.00,684.00,0.00,0.00,0.00,0.00
2020,08,AHMEDABAD,COIMBATORE,515.00,166.00,0.70,1.56,0.00,0.00
2020,09,AHMEDABAD,COIMBATORE,2485.00,708.00,10.51,1.08,0.00,0.00
2020,10,AHMEDABAD,COIMBATORE,3230.00,1686.00,28.00,12.65,0.00,0.00
2020,11,AHMEDABAD,COIMBATORE,2616.00,3587.00,17.42,2.93,0.00,0.00
2020,12,AHMEDABAD,COIMBATORE,2986.00,2286.00,9.04,4.61,0.00,0.00
2021,01,AHMEDABAD,COIMBATORE,1992.00,1978.00,0.00,2.40,0.00,0.00
2021,02,AHMEDABAD,COIMBATORE,1420.00,1590.00,0.00,4.06,0.00,0.00
2021,03,AHMEDABAD,COIMBATORE,1136.00,916.00,0.00,2.52,0.00,0.00
2021,04,AHMEDABAD,COIMBATORE,487.00,729.00,3.16,0.02,0.00,0.00
2021,06,AHMEDABAD,COIMBATORE,0.00,167.00,0.00,0.00,0.00,0.00
2021,07,AHMEDABAD,COIMBATORE,0.00,742.00,0.00,1.79,0.00,0.00
2021,08,AHMEDABAD,COIMBATORE,229.00,485.00,0.00,2.45,0.00,0.00
2021,09,AHMEDABAD,COIMBATORE,609.00,712.00,0.97,7.01,0.00,0.00
2021,10,AHMEDABAD,COIMBATORE,607.00,663.00,4.15,11.82,0.00,0.00
2021,11,AHMEDABAD,COIMBATORE,1132.00,484.00,3.86,2.64,0.00,0.00
2021,12,AHMEDABAD,COIMBATORE,1432.00,578.00,9.58,13.75,0.00,0.00
2022,01,AHMEDABAD,COIMBATORE,669.00,480.00,4.15,9.32,0.00,0.00
2022,02,AHMEDABAD,COIMBATORE,0.00,204.00,0.00,0.47,0.00,0.00
2022,03,AHMEDABAD,COIMBATORE,321.00,255.00,3.90,0.12,0.00,0.00
2022,04,AHMEDABAD,COIMBATORE,434.00,0.00,8.90,0.00,0.00,0.00
2022,05,AHMEDABAD,COIMBATORE,609.00,0.00,12.17,0.00,0.00,0.00
2022,06,AHMEDABAD,COIMBATORE,1409.00,961.00,18.24,13.04,0.00,0.00
2022,07,AHMEDABAD,COIMBATORE,1164.00,763.00,19.89,6.02,0.00,0.00
2022,08,AHMEDABAD,COIMBATORE,1027.00,699.00,16.68,7.68,0.00,0.00
2022,09,AHMEDABAD,COIMBATORE,877.00,611.00,11.90,13.39,0.00,0.00
2022,10,AHMEDABAD,COIMBATORE,1120.00,633.00,28.33,14.44,0.00,0.00
2022,11,AHMEDABAD,COIMBATORE,931.00,1032.00,36.63,15.19,0.00,0.00
2022,12,AHMEDABAD,COIMBATORE,1489.00,1457.00,26.74,17.01,0.00,0.00
2023,01,AHMEDABAD,COIMBATORE,1259.00,1671.00,20.97,0.00,0.00,0.00
2023,02,AHMEDABAD,COIMBATORE,1156.00,1490.00,17.92,0.00,0.00,0.00
2023,03,AHMEDABAD,COIMBATORE,791.00,1243.00,0.00,0.00,0.00,0.00
2023,04,AHMEDABAD,COIMBATORE,909.00,1149.00,16.69,0.00,0.00,0.00
2023,05,AHMEDABAD,COIMBATORE,1048.00,833.00,13.78,0.00,0.00,0.00
2023,06,AHMEDABAD,COIMBATORE,730.00,647.00,12.82,6.31,0.00,0.00
2023,07,AHMEDABAD,COIMBATORE,518.00,432.00,13.61,14.34,0.00,0.00
2023,08,AHMEDABAD,COIMBATORE,424.00,436.00,16.69,12.13,0.00,0.00
2023,09,AHMEDABAD,COIMBATORE,600.00,549.00,14.10,10.48,0.00,0.12
2023,10,AHMEDABAD,COIMBATORE,874.00,790.00,10.35,11.44,0.00,0.24
2023,11,AHMEDABAD,COIMBATORE,1291.00,1312.00,12.65,13.85,0.00,0.48
2023,12,AHMEDABAD,COIMBATORE,1762.00,1413.00,16.95,13.30,0.00,0.70
2024,01,AHMEDABAD,COIMBATORE,954.00,771.00,14.02,12.93,0.00,0.75
2024,02,AHMEDABAD,COIMBATORE,1200.00,813.00,17.08,13.33,0.00,0.80
2024,03,AHMEDABAD,COIMBATORE,1430.00,877.00,20.28,13.68,0.00,0.50
2024,04,AHMEDABAD,COIMBATORE,535.00,373.00,12.03,5.94,0.00,0.40
2024,06,AHMEDABAD,COIMBATORE,837.00,605.00,12.04,4.42,0.00,0.45
2024,07,AHMEDABAD,COIMBATORE,541.00,427.00,13.37,3.11,0.00,0.39
2024,08,AHMEDABAD,COIMBATORE,676.00,372.00,10.28,1.24,0.00,0.52
2024,09,AHMEDABAD,COIMBATORE,640.00,357.00,10.54,1.66,0.01,0.57
2024,10,AHMEDABAD,COIMBATORE,963.00,680.00,14.93,5.05,0.04,0.59
2024,11,AHMEDABAD,COIMBATORE,1552.00,1162.00,20.26,15.38,0.06,0.63
2024,12,AHMEDABAD,COIMBATORE,1936.00,1618.00,19.71,27.48,0.15,0.95
2025,03,AHMEDABAD,COIMBATORE,1280.00,1196.00,23.76,16.29,0.00,0.89
2019,01,AHMEDABAD,DABOLIM,15226.00,18039.00,10.66,9.09,0.00,0.00
2019,02,AHMEDABAD,DABOLIM,16976.00,18447.00,5.13,5.24,0.00,0.55
2019,03,AHMEDABAD,DABOLIM,15655.00,17207.00,6.56,11.85,0.00,0.20
2019,04,AHMEDABAD,DABOLIM,15701.00,16055.00,11.13,10.65,0.00,0.00
2019,05,AHMEDABAD,DABOLIM,17380.00,17577.00,24.59,9.23,0.00,0.00
2019,06,AHMEDABAD,DABOLIM,14897.00,17218.00,21.52,7.07,0.00,0.00
2019,07,AHMEDABAD,DABOLIM,14887.00,15376.00,34.11,7.26,0.00,0.00
2019,08,AHMEDABAD,DABOLIM,15277.00,15701.00,19.07,10.85,0.00,0.00
2019,09,AHMEDABAD,DABOLIM,14110.00,15277.00,23.66,9.82,0.00,0.08
2019,10,AHMEDABAD,DABOLIM,16047.00,16612.00,32.15,13.77,0.00,0.09
2019,11,AHMEDABAD,DABOLIM,18241.00,19027.00,10.79,6.23,0.05,0.21
2019,12,AHMEDABAD,DABOLIM,17361.00,17087.00,28.41,8.53,0.10,0.21
2020,01,AHMEDABAD,DABOLIM,16862.00,18841.00,19.99,6.82,0.05,0.07
2020,02,AHMEDABAD,DABOLIM,15767.00,15785.00,27.56,8.86,0.02,0.34
2020,03,AHMEDABAD,DABOLIM,8551.00,11180.00,13.94,5.40,0.00,0.00
2020,07,AHMEDABAD,DABOLIM,93.00,98.00,0.02,0.11,0.00,0.00
2020,08,AHMEDABAD,DABOLIM,253.00,159.00,0.02,1.27,0.00,0.00
2020,09,AHMEDABAD,DABOLIM,1984.00,1471.00,0.69,7.83,0.00,0.00
2020,10,AHMEDABAD,DABOLIM,3984.00,3415.00,1.92,16.18,0.00,0.00
2020,11,AHMEDABAD,DABOLIM,10710.00,10705.00,3.99,8.49,0.16,0.00
2020,12,AHMEDABAD,DABOLIM,15446.00,11817.00,24.21,18.31,0.00,0.04
2021,01,AHMEDABAD,DABOLIM,20304.00,21799.00,48.76,17.29,0.00,0.42
2021,02,AHMEDABAD,DABOLIM,19517.00,20016.00,38.09,46.20,0.00,0.29
